#  Principal QN n  Azimuthal QN l
#               1               0
# Electron Energy Probability dst
  0.65756283E+04  0.22313121E-13
  0.68757115E+04  0.18416227E-13
  0.71894893E+04  0.15174138E-13
  0.75175865E+04  0.12495128E-13
  0.78606566E+04  0.10264256E-13
  0.82193830E+04  0.84080744E-14
  0.85944801E+04  0.68783032E-14
  0.89866950E+04  0.56162677E-14
  0.93968089E+04  0.45882721E-14
  0.98256386E+04  0.37407775E-14
  0.10274038E+05  0.30379668E-14
  0.10742901E+05  0.24657562E-14
  0.11233160E+05  0.19978741E-14
  0.11745793E+05  0.16164242E-14
  0.12281820E+05  0.13057291E-14
  0.12842310E+05  0.10574078E-14
  0.13428377E+05  0.85307196E-15
  0.14041190E+05  0.68631952E-15
  0.14681969E+05  0.55169197E-15
  0.15351991E+05  0.44295395E-15
  0.16052589E+05  0.35519975E-15
  0.16785160E+05  0.28600797E-15
  0.17551162E+05  0.22882778E-15
  0.18352121E+05  0.18282598E-15
  0.19189633E+05  0.14590964E-15
  0.20065365E+05  0.11631219E-15
  0.20981061E+05  0.92594821E-16
  0.21938546E+05  0.73553895E-16
  0.22939727E+05  0.58905728E-16
  0.23986596E+05  0.46718759E-16
  0.25081241E+05  0.36970661E-16
  0.26225840E+05  0.29310756E-16
  0.27422674E+05  0.23155274E-16
  0.28674126E+05  0.18268288E-16
  0.29982690E+05  0.14488725E-16
  0.31350970E+05  0.11456979E-16
  0.32781693E+05  0.90315945E-17
  0.34277707E+05  0.71069498E-17
  0.35841994E+05  0.55737469E-17
  0.37477667E+05  0.43860861E-17
  0.39187986E+05  0.34363638E-17
  0.40976356E+05  0.27215836E-17
  0.42846340E+05  0.21228497E-17
  0.44801661E+05  0.16727002E-17
  0.46846215E+05  0.12983638E-17
  0.48984074E+05  0.10161218E-17
  0.51219495E+05  0.78828775E-18
  0.53556932E+05  0.61573610E-18
  0.56001038E+05  0.48414551E-18
  0.58556683E+05  0.37489952E-18
  0.61228957E+05  0.29182843E-18
  0.64023182E+05  0.22570138E-18
  0.66944923E+05  0.17487307E-18
  0.70000000E+05  0.13578065E-18
  Principal QN n  Azimuthal QN l
               4               0
 Electron Energy Probability dst
  0.10000000E+01  0.42720228E-10
  0.10456357E+01  0.42726904E-10
  0.10933540E+01  0.42733565E-10
  0.11432499E+01  0.42740185E-10
  0.11954229E+01  0.42746735E-10
  0.12499768E+01  0.42753181E-10
  0.13070204E+01  0.42759487E-10
  0.13666671E+01  0.42765610E-10
  0.14290359E+01  0.42771508E-10
  0.14942509E+01  0.42777129E-10
  0.15624421E+01  0.42782420E-10
  0.16337452E+01  0.42787321E-10
  0.17083022E+01  0.42791769E-10
  0.17862617E+01  0.42795692E-10
  0.18677790E+01  0.42799015E-10
  0.19530164E+01  0.42801657E-10
  0.20421436E+01  0.42803530E-10
  0.21353382E+01  0.42804543E-10
  0.22327858E+01  0.42804599E-10
  0.23346805E+01  0.42803593E-10
  0.24412252E+01  0.42801418E-10
  0.25526322E+01  0.42797959E-10
  0.26691232E+01  0.42793100E-10
  0.27909305E+01  0.42786717E-10
  0.29182965E+01  0.42778687E-10
  0.30514749E+01  0.42768885E-10
  0.31907310E+01  0.42757185E-10
  0.33363422E+01  0.42743465E-10
  0.34885984E+01  0.42727608E-10
  0.36478030E+01  0.42709507E-10
  0.38142729E+01  0.42689065E-10
  0.39883398E+01  0.42666199E-10
  0.41703504E+01  0.42640769E-10
  0.43606672E+01  0.42612594E-10
  0.45596692E+01  0.42581486E-10
  0.47677528E+01  0.42547257E-10
  0.49853324E+01  0.42509719E-10
  0.52128414E+01  0.42468688E-10
  0.54507329E+01  0.42423987E-10
  0.56994808E+01  0.42375450E-10
  0.59595804E+01  0.42322905E-10
  0.62315499E+01  0.42266132E-10
  0.65159309E+01  0.42204907E-10
  0.68132898E+01  0.42139011E-10
  0.71242189E+01  0.42068235E-10
  0.74493374E+01  0.41992388E-10
  0.77892930E+01  0.41911303E-10
  0.81447626E+01  0.41824827E-10
  0.85164544E+01  0.41732760E-10
  0.89051085E+01  0.41634906E-10
  0.93114992E+01  0.41531094E-10
  0.97364357E+01  0.41421191E-10
  0.10180765E+02  0.41305107E-10
  0.10645371E+02  0.41182810E-10
  0.11131179E+02  0.41054193E-10
  0.11639158E+02  0.40918997E-10
  0.12170319E+02  0.40776960E-10
  0.12725720E+02  0.40627823E-10
  0.13306467E+02  0.40471339E-10
  0.13913716E+02  0.40307274E-10
  0.14548678E+02  0.40135415E-10
  0.15212617E+02  0.39955571E-10
  0.15906855E+02  0.39767532E-10
  0.16632775E+02  0.39571097E-10
  0.17391823E+02  0.39366097E-10
  0.18185510E+02  0.39152406E-10
  0.19015418E+02  0.38929944E-10
  0.19883200E+02  0.38698700E-10
  0.20790583E+02  0.38458649E-10
  0.21739375E+02  0.38209548E-10
  0.22731466E+02  0.37951100E-10
  0.23768832E+02  0.37682991E-10
  0.24853539E+02  0.37404898E-10
  0.25987747E+02  0.37116526E-10
  0.27173715E+02  0.36817628E-10
  0.28413806E+02  0.36507972E-10
  0.29710489E+02  0.36187336E-10
  0.31066348E+02  0.35855518E-10
  0.32484081E+02  0.35512336E-10
  0.33966514E+02  0.35157631E-10
  0.35516599E+02  0.34791227E-10
  0.37137423E+02  0.34412907E-10
  0.38832214E+02  0.34022457E-10
  0.40604349E+02  0.33619664E-10
  0.42457356E+02  0.33204365E-10
  0.44394926E+02  0.32776505E-10
  0.46420918E+02  0.32336078E-10
  0.48539368E+02  0.31883128E-10
  0.50754495E+02  0.31417720E-10
  0.53070711E+02  0.30939838E-10
  0.55492628E+02  0.30449455E-10
  0.58025072E+02  0.29946565E-10
  0.60673085E+02  0.29431291E-10
  0.63441942E+02  0.28903859E-10
  0.66337158E+02  0.28364424E-10
  0.69364499E+02  0.27812926E-10
  0.72529995E+02  0.27249355E-10
  0.75839950E+02  0.26674211E-10
  0.79300958E+02  0.26088256E-10
  0.82919910E+02  0.25492235E-10
  0.86704016E+02  0.24886695E-10
  0.90660813E+02  0.24272189E-10
  0.94798180E+02  0.23649298E-10
  0.99124359E+02  0.23018622E-10
  0.10364797E+03  0.22380796E-10
  0.10837801E+03  0.21737068E-10
  0.11332391E+03  0.21089278E-10
  0.11849553E+03  0.20438006E-10
  0.12390315E+03  0.19783203E-10
  0.12955756E+03  0.19126376E-10
  0.13547000E+03  0.18469434E-10
  0.14165227E+03  0.17813441E-10
  0.14811666E+03  0.17159173E-10
  0.15487607E+03  0.16507923E-10
  0.16194394E+03  0.15861424E-10
  0.16933436E+03  0.15220270E-10
  0.17706205E+03  0.14583818E-10
  0.18514240E+03  0.13955255E-10
  0.19359150E+03  0.13336205E-10
  0.20242617E+03  0.12725537E-10
  0.21166403E+03  0.12125214E-10
  0.22132346E+03  0.11537394E-10
  0.23142371E+03  0.10962035E-10
  0.24198488E+03  0.10399298E-10
  0.25302803E+03  0.98516416E-11
  0.26457513E+03  0.93194333E-11
  0.27664920E+03  0.88021637E-11
  0.28927427E+03  0.83000636E-11
  0.30247550E+03  0.78141297E-11
  0.31627917E+03  0.73462540E-11
  0.33071278E+03  0.68978045E-11
  0.34580508E+03  0.64668393E-11
  0.36158613E+03  0.60499053E-11
  0.37808736E+03  0.56554364E-11
  0.39534163E+03  0.52776275E-11
  0.41338331E+03  0.49166199E-11
  0.43224834E+03  0.45755259E-11
  0.45197428E+03  0.42516462E-11
  0.47260044E+03  0.39444684E-11
  0.49416788E+03  0.36536121E-11
  0.51671956E+03  0.33803875E-11
  0.54030041E+03  0.31227911E-11
  0.56495738E+03  0.28809311E-11
  0.59073959E+03  0.26541626E-11
  0.61769839E+03  0.24419846E-11
  0.64588748E+03  0.22437917E-11
  0.67536299E+03  0.20587404E-11
  0.70618363E+03  0.18865248E-11
  0.73841080E+03  0.17267265E-11
  0.77210867E+03  0.15781405E-11
  0.80734438E+03  0.14405284E-11
  0.84418808E+03  0.13132714E-11
  0.88271317E+03  0.11959362E-11
  0.92299639E+03  0.10875816E-11
  0.96511795E+03  0.98790299E-12
  0.10091618E+04  0.89629669E-12
  0.10552155E+04  0.81229864E-12
  0.11033710E+04  0.73525414E-12
  0.11537241E+04  0.66478474E-12
  0.12063751E+04  0.60040377E-12
  0.12614288E+04  0.54167028E-12
  0.13189950E+04  0.48816180E-12
  0.13791882E+04  0.43947198E-12
  0.14421284E+04  0.39522835E-12
  0.15079409E+04  0.35508088E-12
  0.15767568E+04  0.31872187E-12
  0.16487131E+04  0.28577234E-12
  0.17239533E+04  0.25600697E-12
  0.18026270E+04  0.22916874E-12
  0.18848911E+04  0.20492862E-12
  0.19709094E+04  0.18310992E-12
  0.20608532E+04  0.16348112E-12
  0.21549016E+04  0.14581427E-12
  0.22532420E+04  0.12996826E-12
  0.23560703E+04  0.11574317E-12
  0.24635911E+04  0.10300174E-12
  0.25760188E+04  0.91602472E-13
  0.26935771E+04  0.81401699E-13
  0.28165003E+04  0.72292066E-13
  0.29450332E+04  0.64144892E-13
  0.30794318E+04  0.56879429E-13
  0.32199637E+04  0.50400317E-13
  0.33669090E+04  0.44634503E-13
  0.35205601E+04  0.39500046E-13
  0.36812233E+04  0.34934627E-13
  0.38492184E+04  0.30874833E-13
  0.40248800E+04  0.27271773E-13
  0.42085582E+04  0.24075345E-13
  0.44006186E+04  0.21241764E-13
  0.46014438E+04  0.18726235E-13
  0.48114338E+04  0.16499217E-13
  0.50310068E+04  0.14530466E-13
  0.52606002E+04  0.12789422E-13
  0.55006712E+04  0.11250069E-13
  0.57516981E+04  0.98898846E-14
  0.60141807E+04  0.86897292E-14
  0.62886419E+04  0.76310089E-14
  0.65756283E+04  0.66966190E-14
  0.68757115E+04  0.58738502E-14
  0.71894893E+04  0.51499623E-14
  0.75175865E+04  0.45117924E-14
  0.78606566E+04  0.39503286E-14
  0.82193830E+04  0.34567346E-14
  0.85944801E+04  0.30226720E-14
  0.89866950E+04  0.26417097E-14
  0.93968089E+04  0.23075269E-14
  0.98256386E+04  0.20140209E-14
  0.10274038E+05  0.17564493E-14
  0.10742901E+05  0.15310955E-14
  0.11233160E+05  0.13339720E-14
  0.11745793E+05  0.11613170E-14
  0.12281820E+05  0.10101034E-14
  0.12842310E+05  0.87776747E-15
  0.13428377E+05  0.76226701E-15
  0.14041190E+05  0.66114290E-15
  0.14681969E+05  0.57316911E-15
  0.15351991E+05  0.49682686E-15
  0.16052589E+05  0.42998309E-15
  0.16785160E+05  0.37184629E-15
  0.17551162E+05  0.32142785E-15
  0.18352121E+05  0.27761810E-15
  0.19189633E+05  0.23957202E-15
  0.20065365E+05  0.20668991E-15
  0.20981061E+05  0.17805229E-15
  0.21938546E+05  0.15328668E-15
  0.22939727E+05  0.13194491E-15
  0.23986596E+05  0.11346673E-15
  0.25081241E+05  0.97450334E-16
  0.26225840E+05  0.83633218E-16
  0.27422674E+05  0.71756671E-16
  0.28674126E+05  0.61541674E-16
  0.29982690E+05  0.52711396E-16
  0.31350970E+05  0.45114219E-16
  0.32781693E+05  0.38553629E-16
  0.34277707E+05  0.32953586E-16
  0.35841994E+05  0.28151500E-16
  0.37477667E+05  0.24025390E-16
  0.39187986E+05  0.20460862E-16
  0.40976356E+05  0.17422203E-16
  0.42846340E+05  0.14837421E-16
  0.44801661E+05  0.12614361E-16
  0.46846215E+05  0.10724874E-16
  0.48984074E+05  0.90757919E-17
  0.51219495E+05  0.77088714E-17
  0.53556932E+05  0.65207120E-17
  0.56001038E+05  0.55399111E-17
  0.58556683E+05  0.46688250E-17
  0.61228957E+05  0.39528274E-17
  0.64023182E+05  0.33278089E-17
  0.66944923E+05  0.28176427E-17
  0.70000000E+05  0.23645210E-17
  Principal QN n  Azimuthal QN l
               4               1
 Electron Energy Probability dst
  0.10000000E+01  0.20974807E-09
  0.10456357E+01  0.20962904E-09
  0.10933540E+01  0.20950438E-09
  0.11432499E+01  0.20937383E-09
  0.11954229E+01  0.20923710E-09
  0.12499768E+01  0.20909388E-09
  0.13070204E+01  0.20894384E-09
  0.13666671E+01  0.20878665E-09
  0.14290359E+01  0.20862196E-09
  0.14942509E+01  0.20844937E-09
  0.15624421E+01  0.20826850E-09
  0.16337452E+01  0.20807892E-09
  0.17083022E+01  0.20788021E-09
  0.17862617E+01  0.20767193E-09
  0.18677790E+01  0.20745364E-09
  0.19530164E+01  0.20722488E-09
  0.20421436E+01  0.20698518E-09
  0.21353382E+01  0.20673401E-09
  0.22327858E+01  0.20647086E-09
  0.23346805E+01  0.20619517E-09
  0.24412252E+01  0.20590638E-09
  0.25526322E+01  0.20560391E-09
  0.26691232E+01  0.20528716E-09
  0.27909305E+01  0.20495552E-09
  0.29182965E+01  0.20460837E-09
  0.30514749E+01  0.20424508E-09
  0.31907310E+01  0.20386501E-09
  0.33363422E+01  0.20346753E-09
  0.34885984E+01  0.20305196E-09
  0.36478030E+01  0.20261752E-09
  0.38142729E+01  0.20216339E-09
  0.39883398E+01  0.20168867E-09
  0.41703504E+01  0.20119245E-09
  0.43606672E+01  0.20067372E-09
  0.45596692E+01  0.20013146E-09
  0.47677528E+01  0.19956455E-09
  0.49853324E+01  0.19897185E-09
  0.52128414E+01  0.19835216E-09
  0.54507329E+01  0.19770429E-09
  0.56994808E+01  0.19702746E-09
  0.59595804E+01  0.19632102E-09
  0.62315499E+01  0.19558435E-09
  0.65159309E+01  0.19481693E-09
  0.68132898E+01  0.19401840E-09
  0.71242189E+01  0.19318860E-09
  0.74493374E+01  0.19232719E-09
  0.77892930E+01  0.19143325E-09
  0.81447626E+01  0.19050573E-09
  0.85164544E+01  0.18954345E-09
  0.89051085E+01  0.18854515E-09
  0.93114992E+01  0.18750950E-09
  0.97364357E+01  0.18643520E-09
  0.10180765E+02  0.18532172E-09
  0.10645371E+02  0.18416887E-09
  0.11131179E+02  0.18297671E-09
  0.11639158E+02  0.18174559E-09
  0.12170319E+02  0.18047618E-09
  0.12725720E+02  0.17916958E-09
  0.13306467E+02  0.17782683E-09
  0.13913716E+02  0.17644817E-09
  0.14548678E+02  0.17503381E-09
  0.15212617E+02  0.17358403E-09
  0.15906855E+02  0.17209904E-09
  0.16632775E+02  0.17057905E-09
  0.17391823E+02  0.16902429E-09
  0.18185510E+02  0.16743544E-09
  0.19015418E+02  0.16581383E-09
  0.19883200E+02  0.16416108E-09
  0.20790583E+02  0.16247912E-09
  0.21739375E+02  0.16077024E-09
  0.22731466E+02  0.15903703E-09
  0.23768832E+02  0.15728140E-09
  0.24853539E+02  0.15550423E-09
  0.25987747E+02  0.15370603E-09
  0.27173715E+02  0.15188740E-09
  0.28413806E+02  0.15005046E-09
  0.29710489E+02  0.14819783E-09
  0.31066348E+02  0.14633216E-09
  0.32484081E+02  0.14445476E-09
  0.33966514E+02  0.14256563E-09
  0.35516599E+02  0.14066430E-09
  0.37137423E+02  0.13875129E-09
  0.38832214E+02  0.13682792E-09
  0.40604349E+02  0.13489504E-09
  0.42457356E+02  0.13295308E-09
  0.44394926E+02  0.13100247E-09
  0.46420918E+02  0.12904360E-09
  0.48539368E+02  0.12707602E-09
  0.50754495E+02  0.12509843E-09
  0.53070711E+02  0.12310986E-09
  0.55492628E+02  0.12110930E-09
  0.58025072E+02  0.11909468E-09
  0.60673085E+02  0.11706471E-09
  0.63441942E+02  0.11501908E-09
  0.66337158E+02  0.11295628E-09
  0.69364499E+02  0.11087275E-09
  0.72529995E+02  0.10876435E-09
  0.75839950E+02  0.10663033E-09
  0.79300958E+02  0.10447036E-09
  0.82919910E+02  0.10228363E-09
  0.86704016E+02  0.10006880E-09
  0.90660813E+02  0.97823617E-10
  0.94798180E+02  0.95546758E-10
  0.99124359E+02  0.93238842E-10
  0.10364797E+03  0.90900768E-10
  0.10837801E+03  0.88534206E-10
  0.11332391E+03  0.86139125E-10
  0.11849553E+03  0.83715261E-10
  0.12390315E+03  0.81266661E-10
  0.12955756E+03  0.78797697E-10
  0.13547000E+03  0.76309780E-10
  0.14165227E+03  0.73805702E-10
  0.14811666E+03  0.71290511E-10
  0.15487607E+03  0.68769880E-10
  0.16194394E+03  0.66246151E-10
  0.16933436E+03  0.63718643E-10
  0.17706205E+03  0.61196971E-10
  0.18514240E+03  0.58692220E-10
  0.19359150E+03  0.56203043E-10
  0.20242617E+03  0.53734804E-10
  0.21166403E+03  0.51294954E-10
  0.22132346E+03  0.48887596E-10
  0.23142371E+03  0.46517508E-10
  0.24198488E+03  0.44190714E-10
  0.25302803E+03  0.41913304E-10
  0.26457513E+03  0.39686758E-10
  0.27664920E+03  0.37513610E-10
  0.28927427E+03  0.35399771E-10
  0.30247550E+03  0.33350881E-10
  0.31627917E+03  0.31368544E-10
  0.33071278E+03  0.29455691E-10
  0.34580508E+03  0.27616144E-10
  0.36158613E+03  0.25842981E-10
  0.37808736E+03  0.24142172E-10
  0.39534163E+03  0.22522599E-10
  0.41338331E+03  0.20971432E-10
  0.43224834E+03  0.19494247E-10
  0.45197428E+03  0.18095047E-10
  0.47260044E+03  0.16767945E-10
  0.49416788E+03  0.15509185E-10
  0.51671956E+03  0.14325198E-10
  0.54030041E+03  0.13211184E-10
  0.56495738E+03  0.12160809E-10
  0.59073959E+03  0.11178456E-10
  0.61769839E+03  0.10259032E-10
  0.64588748E+03  0.94003074E-11
  0.67536299E+03  0.85999274E-11
  0.70618363E+03  0.78553592E-11
  0.73841080E+03  0.71648743E-11
  0.77210867E+03  0.65247620E-11
  0.80734438E+03  0.59329016E-11
  0.84418808E+03  0.53866500E-11
  0.88271317E+03  0.48833332E-11
  0.92299639E+03  0.44206940E-11
  0.96511795E+03  0.39957280E-11
  0.10091618E+04  0.36064497E-11
  0.10552155E+04  0.32504724E-11
  0.11033710E+04  0.29253755E-11
  0.11537241E+04  0.26290508E-11
  0.12063751E+04  0.23593695E-11
  0.12614288E+04  0.21144547E-11
  0.13189950E+04  0.18922845E-11
  0.13791882E+04  0.16912189E-11
  0.14421284E+04  0.15093881E-11
  0.15079409E+04  0.13452585E-11
  0.15767568E+04  0.11974865E-11
  0.16487131E+04  0.10643804E-11
  0.17239533E+04  0.94495224E-12
  0.18026270E+04  0.83801485E-12
  0.18848911E+04  0.74207325E-12
  0.19709094E+04  0.65634111E-12
  0.20608532E+04  0.57981243E-12
  0.21549016E+04  0.51149269E-12
  0.22532420E+04  0.45075002E-12
  0.23560703E+04  0.39670075E-12
  0.24635911E+04  0.34872920E-12
  0.25760188E+04  0.30620339E-12
  0.26935771E+04  0.26850192E-12
  0.28165003E+04  0.23519191E-12
  0.29450332E+04  0.20575044E-12
  0.30794318E+04  0.17981566E-12
  0.32199637E+04  0.15695785E-12
  0.33669090E+04  0.13685901E-12
  0.35205601E+04  0.11917570E-12
  0.36812233E+04  0.10365799E-12
  0.38492184E+04  0.90058854E-13
  0.40248800E+04  0.78169643E-13
  0.42085582E+04  0.67770997E-13
  0.44006186E+04  0.58692807E-13
  0.46014438E+04  0.50766557E-13
  0.48114338E+04  0.43865482E-13
  0.50310068E+04  0.37864390E-13
  0.52606002E+04  0.32651100E-13
  0.55006712E+04  0.28124139E-13
  0.57516981E+04  0.24192461E-13
  0.60141807E+04  0.20792025E-13
  0.62886419E+04  0.17856015E-13
  0.65756283E+04  0.15313012E-13
  0.68757115E+04  0.13117759E-13
  0.71894893E+04  0.11226868E-13
  0.75175865E+04  0.95941496E-14
  0.78606566E+04  0.81921356E-14
  0.82193830E+04  0.69890194E-14
  0.85944801E+04  0.59540766E-14
  0.89866950E+04  0.50683084E-14
  0.93968089E+04  0.43082867E-14
  0.98256386E+04  0.36571996E-14
  0.10274038E+05  0.31012701E-14
  0.10742901E+05  0.26264314E-14
  0.11233160E+05  0.22217579E-14
  0.11745793E+05  0.18785957E-14
  0.12281820E+05  0.15851630E-14
  0.12842310E+05  0.13360814E-14
  0.13428377E+05  0.11254737E-14
  0.14041190E+05  0.94672694E-15
  0.14681969E+05  0.79528575E-15
  0.15351991E+05  0.66725396E-15
  0.16052589E+05  0.55917177E-15
  0.16785160E+05  0.46864445E-15
  0.17551162E+05  0.39198003E-15
  0.18352121E+05  0.32770758E-15
  0.19189633E+05  0.27336234E-15
  0.20065365E+05  0.22796908E-15
  0.20981061E+05  0.18984533E-15
  0.21938546E+05  0.15800813E-15
  0.22939727E+05  0.13148174E-15
  0.23986596E+05  0.10919881E-15
  0.25081241E+05  0.90600825E-16
  0.26225840E+05  0.75060937E-16
  0.27422674E+05  0.62173337E-16
  0.28674126E+05  0.51457101E-16
  0.29982690E+05  0.42573572E-16
  0.31350970E+05  0.35148248E-16
  0.32781693E+05  0.28978878E-16
  0.34277707E+05  0.23899255E-16
  0.35841994E+05  0.19664502E-16
  0.37477667E+05  0.16194877E-16
  0.39187986E+05  0.13287031E-16
  0.40976356E+05  0.10902728E-16
  0.42846340E+05  0.89781749E-17
  0.44801661E+05  0.73461582E-17
  0.46846215E+05  0.60240548E-17
  0.48984074E+05  0.49036540E-17
  0.51219495E+05  0.40193672E-17
  0.53556932E+05  0.32744135E-17
  0.56001038E+05  0.26872214E-17
  0.58556683E+05  0.21792902E-17
  0.61228957E+05  0.17746100E-17
  0.64023182E+05  0.14425012E-17
  0.66944923E+05  0.11734971E-17
  0.70000000E+05  0.95114957E-18
  Principal QN n  Azimuthal QN l
               4               2
 Electron Energy Probability dst
  0.10000000E+01  0.21157779E-08
  0.10456357E+01  0.21242818E-08
  0.10933540E+01  0.21334470E-08
  0.11432499E+01  0.21433347E-08
  0.11954229E+01  0.21540126E-08
  0.12499768E+01  0.21655556E-08
  0.13070204E+01  0.21780468E-08
  0.13666671E+01  0.21915783E-08
  0.14290359E+01  0.22062521E-08
  0.14942509E+01  0.22221819E-08
  0.15624421E+01  0.22394942E-08
  0.16337452E+01  0.22583312E-08
  0.17083022E+01  0.22788513E-08
  0.17862617E+01  0.23012317E-08
  0.18677790E+01  0.23256704E-08
  0.19530164E+01  0.23523885E-08
  0.20421436E+01  0.23816339E-08
  0.21353382E+01  0.24136839E-08
  0.22327858E+01  0.24488495E-08
  0.23346805E+01  0.24874793E-08
  0.24412252E+01  0.25299649E-08
  0.25526322E+01  0.25767458E-08
  0.26691232E+01  0.26283229E-08
  0.27909305E+01  0.26852887E-08
  0.29182965E+01  0.27483234E-08
  0.30514749E+01  0.28182001E-08
  0.31907310E+01  0.28957985E-08
  0.33363422E+01  0.29821194E-08
  0.34885984E+01  0.30783022E-08
  0.36478030E+01  0.31856444E-08
  0.38142729E+01  0.33056241E-08
  0.39883398E+01  0.34399270E-08
  0.41703504E+01  0.35905747E-08
  0.43606672E+01  0.37600455E-08
  0.45596692E+01  0.39512183E-08
  0.47677528E+01  0.41674217E-08
  0.49853324E+01  0.44125022E-08
  0.52128414E+01  0.46909039E-08
  0.54507329E+01  0.50077591E-08
  0.56994808E+01  0.53692281E-08
  0.59595804E+01  0.57833712E-08
  0.62315499E+01  0.62598640E-08
  0.65159309E+01  0.68100605E-08
  0.68132898E+01  0.74472702E-08
  0.71242189E+01  0.81872036E-08
  0.74493374E+01  0.90483847E-08
  0.77892930E+01  0.10052479E-07
  0.81447626E+01  0.11224798E-07
  0.85164544E+01  0.12599482E-07
  0.89051085E+01  0.14229445E-07
  0.93114992E+01  0.16180472E-07
  0.97364357E+01  0.18531584E-07
  0.10180765E+02  0.21371222E-07
  0.10645371E+02  0.24729467E-07
  0.11131179E+02  0.28583509E-07
  0.11639158E+02  0.32892413E-07
  0.12170319E+02  0.37593761E-07
  0.12725720E+02  0.42595872E-07
  0.13306467E+02  0.47678222E-07
  0.13913716E+02  0.52435604E-07
  0.14548678E+02  0.56342609E-07
  0.15212617E+02  0.58736491E-07
  0.15906855E+02  0.58887872E-07
  0.16632775E+02  0.56760651E-07
  0.17391823E+02  0.52819104E-07
  0.18185510E+02  0.47717174E-07
  0.19015418E+02  0.42309479E-07
  0.19883200E+02  0.37131266E-07
  0.20790583E+02  0.32282390E-07
  0.21739375E+02  0.27857429E-07
  0.22731466E+02  0.23959223E-07
  0.23768832E+02  0.20608353E-07
  0.24853539E+02  0.17744299E-07
  0.25987747E+02  0.15277225E-07
  0.27173715E+02  0.13145597E-07
  0.28413806E+02  0.11310087E-07
  0.29710489E+02  0.97293202E-08
  0.31066348E+02  0.83659191E-08
  0.32484081E+02  0.71819522E-08
  0.33966514E+02  0.61569326E-08
  0.35516599E+02  0.52656931E-08
  0.37137423E+02  0.44912931E-08
  0.38832214E+02  0.38210515E-08
  0.40604349E+02  0.32375354E-08
  0.42457356E+02  0.27308691E-08
  0.44394926E+02  0.22931506E-08
  0.46420918E+02  0.19148041E-08
  0.48539368E+02  0.15903132E-08
  0.50754495E+02  0.13128679E-08
  0.53070711E+02  0.10768503E-08
  0.55492628E+02  0.87815603E-09
  0.58025072E+02  0.71180807E-09
  0.60673085E+02  0.57419632E-09
  0.63441942E+02  0.46173348E-09
  0.66337158E+02  0.37122242E-09
  0.69364499E+02  0.29971413E-09
  0.72529995E+02  0.24455251E-09
  0.75839950E+02  0.20329568E-09
  0.79300958E+02  0.17373903E-09
  0.82919910E+02  0.15388394E-09
  0.86704016E+02  0.14192672E-09
  0.90660813E+02  0.13626363E-09
  0.94798180E+02  0.13550780E-09
  0.99124359E+02  0.13839059E-09
  0.10364797E+03  0.14385827E-09
  0.10837801E+03  0.15094774E-09
  0.11332391E+03  0.15897716E-09
  0.11849553E+03  0.16720263E-09
  0.12390315E+03  0.17514823E-09
  0.12955756E+03  0.18244637E-09
  0.13547000E+03  0.18874556E-09
  0.14165227E+03  0.19385488E-09
  0.14811666E+03  0.19763971E-09
  0.15487607E+03  0.20001918E-09
  0.16194394E+03  0.20098776E-09
  0.16933436E+03  0.20058107E-09
  0.17706205E+03  0.19884799E-09
  0.18514240E+03  0.19590212E-09
  0.19359150E+03  0.19185526E-09
  0.20242617E+03  0.18681886E-09
  0.21166403E+03  0.18094381E-09
  0.22132346E+03  0.17437494E-09
  0.23142371E+03  0.16722612E-09
  0.24198488E+03  0.15963329E-09
  0.25302803E+03  0.15173101E-09
  0.26457513E+03  0.14362356E-09
  0.27664920E+03  0.13540504E-09
  0.28927427E+03  0.12717907E-09
  0.30247550E+03  0.11902405E-09
  0.31627917E+03  0.11099954E-09
  0.33071278E+03  0.10317778E-09
  0.34580508E+03  0.95602098E-10
  0.36158613E+03  0.88296735E-10
  0.37808736E+03  0.81308901E-10
  0.39534163E+03  0.74661158E-10
  0.41338331E+03  0.68357949E-10
  0.43224834E+03  0.62407602E-10
  0.45197428E+03  0.56831931E-10
  0.47260044E+03  0.51618177E-10
  0.49416788E+03  0.46752621E-10
  0.51671956E+03  0.42247692E-10
  0.54030041E+03  0.38083317E-10
  0.56495738E+03  0.34247222E-10
  0.59073959E+03  0.30727255E-10
  0.61769839E+03  0.27500632E-10
  0.64588748E+03  0.24553945E-10
  0.67536299E+03  0.21877942E-10
  0.70618363E+03  0.19452306E-10
  0.73841080E+03  0.17251412E-10
  0.77210867E+03  0.15267208E-10
  0.80734438E+03  0.13489968E-10
  0.84418808E+03  0.11900641E-10
  0.88271317E+03  0.10472189E-10
  0.92299639E+03  0.91926006E-11
  0.96511795E+03  0.80550784E-11
  0.10091618E+04  0.70465027E-11
  0.10552155E+04  0.61492412E-11
  0.11033710E+04  0.53552789E-11
  0.11537241E+04  0.46572341E-11
  0.12063751E+04  0.40427317E-11
  0.12614288E+04  0.35006288E-11
  0.13189950E+04  0.30261190E-11
  0.13791882E+04  0.26119450E-11
  0.14421284E+04  0.22491731E-11
  0.15079409E+04  0.19334381E-11
  0.15767568E+04  0.16597363E-11
  0.16487131E+04  0.14215533E-11
  0.17239533E+04  0.12154302E-11
  0.18026270E+04  0.10377526E-11
  0.18848911E+04  0.88413610E-12
  0.19709094E+04  0.75215750E-12
  0.20608532E+04  0.63890737E-12
  0.21549016E+04  0.54160371E-12
